REGION,STATE,COUNTY,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
2,MINNESOTA,Stearns County,158292,158349,158947,57,598,522,1957,368,1345,154,612,8,281,-106,-324,-98,-43,12.33548485,8.477888155,3.857596692,1.771216782,-2.042257072,-0.27104029
2,MINNESOTA,Steele County,37406,37352,37349,-54,-3,93,382,106,359,-13,23,-1,8,-39,-39,-40,-31,10.22744006,9.611651785,0.615788276,0.214187226,-1.044162729,-0.829975502
2,MINNESOTA,Stevens County,9671,9646,9700,-25,54,31,127,26,77,5,50,0,13,-29,-11,-29,2,13.12932906,7.960301871,5.169027189,1.343947069,-1.137185982,0.206761088
2,MINNESOTA,Swift County,9838,9791,9749,-47,-42,24,107,32,130,-8,-23,0,3,-38,-23,-38,-20,10.95189355,13.3060389,-2.354145343,0.307062436,-2.354145343,-2.047082907
2,MINNESOTA,Todd County,25262,25250,25237,-12,-13,76,293,66,244,10,49,1,9,-20,-76,-19,-67,11.60694832,9.665854576,1.941093747,0.356527423,-3.010676016,-2.654148593
2,MINNESOTA,Traverse County,3360,3346,3286,-14,-60,10,36,12,40,-2,-4,0,1,-12,-56,-12,-55,10.85645356,12.06272618,-1.206272618,0.301568154,-16.88781665,-16.58624849
2,MINNESOTA,Wabasha County,21387,21417,21509,30,92,61,214,49,217,12,-3,1,3,18,92,19,95,9.97064716,10.11042259,-0.139775427,0.139775428,4.286446443,4.42622187
2,MINNESOTA,Wadena County,14065,14107,14177,42,70,55,204,50,183,5,21,0,6,37,42,37,48,14.42511667,12.94017819,1.484938481,0.424268138,2.969876962,3.3941451
2,MINNESOTA,Waseca County,18968,18954,19000,-14,46,60,186,55,160,5,26,0,4,-19,12,-19,16,9.801338462,8.431258892,1.37007957,0.210781472,0.632344417,0.843125889
2,MINNESOTA,Washington County,267568,268191,272256,623,4065,643,2694,534,2193,109,501,0,90,515,3490,515,3580,9.969525226,8.115504388,1.854020838,0.333057636,12.91523498,13.24829262
2,MINNESOTA,Watonwan County,11253,11221,11135,-32,-86,38,172,35,159,3,13,0,12,-33,-111,-33,-99,15.38736804,14.2243693,1.162998748,1.073537305,-9.930220075,-8.85668277
2,MINNESOTA,Wilkin County,6506,6481,6395,-25,-86,16,57,27,95,-11,-38,0,0,-14,-48,-14,-48,8.853681268,14.75613545,-5.902454178,0,-7.455731594,-7.455731594
2,MINNESOTA,Winona County,49671,49606,49630,-65,24,116,447,127,501,-11,-54,0,19,-53,50,-53,69,9.008827442,10.09714217,-1.088314724,0.382925551,1.007698819,1.39062437
2,MINNESOTA,Wright County,141337,141759,144845,422,3086,461,1653,274,1037,187,616,0,24,229,2460,229,2484,11.53507976,7.236465646,4.298614116,0.167478472,17.16654338,17.33402186
2,MINNESOTA,Yellow Medicine County,9528,9492,9411,-36,-81,23,104,20,119,3,-15,0,1,-39,-68,-39,-67,11.00354441,12.59059409,-1.587049675,0.105803312,-7.194625192,-7.08882188
3,MISSISSIPPI,Mississippi,2961279,2956870,2949965,-4409,-6905,8277,34957,9793,38194,-1516,-3237,6,441,-2886,-4246,-2880,-3805,11.83611867,12.93213709,-1.096018426,0.149318544,-1.437656545,-1.288338002
3,MISSISSIPPI,Adams County,29538,29405,28742,-133,-663,68,323,116,508,-48,-185,-7,11,-77,-484,-84,-473,11.10977351,17.47295647,-6.363182967,0.37835142,-16.64746247,-16.26911105
3,MISSISSIPPI,Alcorn County,34740,34680,34349,-60,-331,89,388,133,556,-44,-168,0,6,-15,-172,-15,-166,11.24165206,16.10917151,-4.867519448,0.17383998,-4.983412769,-4.809572788
3,MISSISSIPPI,Amite County,12720,12698,12637,-22,-61,34,121,42,200,-8,-79,0,0,-11,16,-11,16,9.552003158,15.78843497,-6.236431814,0,1.263074798,1.263074798
3,MISSISSIPPI,Attala County,17889,17828,17742,-61,-86,48,229,75,310,-27,-81,0,2,-33,-10,-33,-8,12.87601912,17.43041889,-4.554399775,0.112454315,-0.562271577,-0.449817262
3,MISSISSIPPI,Benton County,7646,7661,7646,15,-15,22,89,29,133,-7,-44,0,-1,23,29,23,28,11.62866662,17.37767035,-5.749003724,-0.130659176,3.789116091,3.658456915
3,MISSISSIPPI,Bolivar County,30985,30849,30308,-136,-541,97,421,99,486,-2,-65,0,0,-135,-472,-135,-472,13.76784342,15.89351996,-2.125676537,0,-15.43568193,-15.43568193
3,MISSISSIPPI,Calhoun County,13266,13240,13018,-26,-222,38,177,39,218,-1,-41,0,-1,-24,-178,-24,-179,13.48160561,16.6044634,-3.122857796,-0.076167263,-13.55777287,-13.63394013
3,MISSISSIPPI,Carroll County,9998,9941,9879,-57,-62,16,95,32,128,-16,-33,0,0,-39,-30,-39,-30,9.586276488,12.91624622,-3.329969728,0,-3.027245207,-3.027245207
3,MISSISSIPPI,Chickasaw County,17106,17067,17011,-39,-56,43,236,60,219,-17,17,0,-1,-21,-72,-21,-73,13.85057809,12.85286695,0.997711133,-0.05868889,-4.225600094,-4.284288984
3,MISSISSIPPI,Choctaw County,8246,8202,8106,-44,-96,17,82,38,146,-21,-64,0,0,-23,-33,-23,-33,10.05641403,17.90532254,-7.848908511,0,-4.047093451,-4.047093451
3,MISSISSIPPI,Claiborne County,9135,9093,8908,-42,-185,27,100,45,131,-18,-31,0,1,-24,-154,-24,-153,11.11049386,14.55474696,-3.444253097,0.111104939,-17.11016055,-16.99905561
3,MISSISSIPPI,Clarke County,15615,15533,15421,-82,-112,32,170,66,236,-34,-66,0,-1,-47,-46,-47,-47,10.98404084,15.24843316,-4.264392324,-0.064612005,-2.972152226,-3.036764231
3,MISSISSIPPI,Clay County,18636,18645,18535,9,-110,61,247,52,250,9,-3,0,2,1,-109,1,-107,13.28671329,13.44809037,-0.161377084,0.107584723,-5.863367402,-5.755782679
3,MISSISSIPPI,Coahoma County,21390,21232,20810,-158,-422,65,332,83,342,-18,-10,0,1,-141,-408,-141,-407,15.79373008,16.26944484,-0.475714761,0.047571476,-19.40916227,-19.36159079
3,MISSISSIPPI,Copiah County,28368,28293,27995,-75,-298,81,340,76,388,5,-48,1,8,-80,-258,-79,-250,12.08072769,13.78624218,-1.705514497,0.284252416,-9.167140421,-8.882888005
3,MISSISSIPPI,Covington County,18340,18313,18279,-27,-34,49,220,68,286,-19,-66,0,0,-8,29,-8,29,12.02448623,15.63183209,-3.607345868,0,1.585045912,1.585045912
3,MISSISSIPPI,DeSoto County,185314,185902,188633,588,2731,518,2022,523,1753,-5,269,2,17,585,2453,587,2470,10.79738876,9.3609409,1.436447862,0.090779233,13.09890931,13.18968855
3,MISSISSIPPI,Forrest County,78158,78136,77875,-22,-261,244,1009,216,923,28,86,1,29,-54,-386,-53,-357,12.93498535,11.83249899,1.102486363,0.371768657,-4.948369025,-4.576600368
3,MISSISSIPPI,Franklin County,7675,7653,7676,-22,23,17,82,30,113,-13,-31,0,0,-9,55,-9,55,10.69867571,14.74329702,-4.044621306,0,7.175941027,7.175941027
3,MISSISSIPPI,George County,24350,24335,24762,-15,427,86,317,90,324,-4,-7,0,4,-11,433,-11,437,12.91321262,13.19836243,-0.285149805,0.162942746,17.63855225,17.801495
3,MISSISSIPPI,Greene County,13530,13501,13630,-29,129,20,128,39,138,-19,-10,0,2,-10,137,-10,139,9.435700859,10.17286499,-0.73716413,0.147432826,10.09914858,10.2465814
3,MISSISSIPPI,Grenada County,21629,21581,21365,-48,-216,63,247,84,337,-21,-90,0,0,-27,-128,-27,-128,11.50281749,15.69412751,-4.191310017,0,-5.960974247,-5.960974247
3,MISSISSIPPI,Hancock County,46053,46075,46055,22,-20,93,469,163,612,-70,-143,0,-1,96,117,96,116,10.1812656,13.28557473,-3.104309128,-0.021708455,2.539889287,2.518180831
3,MISSISSIPPI,Harrison County,208621,208613,209396,-8,783,583,2551,707,2523,-124,28,7,46,108,665,115,711,12.20547883,12.07151042,0.133968407,0.220090955,3.181749675,3.40184063
3,MISSISSIPPI,Hinds County,227742,226636,222679,-1106,-3957,702,2854,735,2648,-33,206,-1,50,-1079,-4177,-1080,-4127,12.70378242,11.78683107,0.916951359,0.22256101,-18.59274674,-18.37018573
3,MISSISSIPPI,Holmes County,17000,16912,16496,-88,-416,57,193,70,266,-13,-73,0,0,-73,-340,-73,-340,11.55411877,15.9243295,-4.370210728,0,-20.35440613,-20.35440613
3,MISSISSIPPI,Humphreys County,7785,7715,7551,-70,-164,20,89,42,122,-22,-33,0,-1,-47,-130,-47,-131,11.65989781,15.98323071,-4.323332897,-0.131010088,-17.03131141,-17.1623215
3,MISSISSIPPI,Issaquena County,1338,1326,1280,-12,-46,3,7,4,21,-1,-14,0,0,-11,-31,-11,-31,5.372217959,16.11665388,-10.74443592,0,-23.79125096,-23.79125096
3,MISSISSIPPI,Itawamba County,23863,23824,23838,-39,14,59,237,111,356,-52,-119,0,0,13,130,13,130,9.945029583,14.93852545,-4.993495867,0,5.455079518,5.455079518
3,MISSISSIPPI,Jackson County,143252,143291,143987,39,696,393,1509,436,1839,-43,-330,6,78,78,935,84,1013,10.50550338,12.80292957,-2.297426186,0.543028008,6.509374195,7.052402203
3,MISSISSIPPI,Jasper County,16367,16348,16291,-19,-57,48,202,62,231,-14,-29,0,0,-4,-31,-4,-31,12.3778302,14.15484543,-1.777015227,0,-1.899568001,-1.899568001
3,MISSISSIPPI,Jefferson County,7260,7254,7205,-6,-49,18,88,15,74,3,14,0,-1,-9,-60,-9,-61,12.1723494,10.23583927,1.936510132,-0.138322152,-8.299329138,-8.43765129
3,MISSISSIPPI,Jefferson Davis County,11321,11258,11134,-63,-124,24,106,47,187,-23,-81,0,0,-39,-44,-39,-44,9.467667024,16.70239371,-7.234726688,0,-3.929974991,-3.929974991
3,MISSISSIPPI,Jones County,67246,67142,66744,-104,-398,222,861,239,946,-17,-85,0,-11,-86,-310,-86,-321,12.8616883,14.13142524,-1.26973694,-0.164318898,-4.630805312,-4.79512421
3,MISSISSIPPI,Kemper County,8988,8983,8829,-5,-154,20,94,24,136,-4,-42,0,0,-1,-112,-1,-112,10.55468224,15.27060409,-4.71592185,0,-12.5757916,-12.5757916
3,MISSISSIPPI,Lafayette County,55813,55905,56884,92,979,130,522,122,502,8,20,0,6,81,958,81,964,9.256221795,8.901577282,0.354644513,0.106393354,16.98747218,17.09386554
3,MISSISSIPPI,Lamar County,64222,64368,65353,146,985,172,722,127,525,45,197,0,17,100,770,100,787,11.1315824,8.094294679,3.037287718,0.262100971,11.8716322,12.13373317
3,MISSISSIPPI,Lauderdale County,72984,72706,72088,-278,-618,209,861,275,1036,-66,-175,3,0,-215,-451,-212,-451,11.89275799,14.30998522,-2.417227233,0,-6.229539898,-6.229539898
3,MISSISSIPPI,Lawrence County,12016,11984,11812,-32,-172,35,135,41,181,-6,-46,0,-1,-26,-125,-26,-126,11.34644478,15.21264078,-3.866195999,-0.084047739,-10.50596739,-10.59001513
3,MISSISSIPPI,Leake County,21275,21247,21196,-28,-51,80,303,77,343,3,-40,0,-1,-31,-15,-31,-16,14.27797281,16.16285371,-1.884880899,-0.047122022,-0.706830337,-0.75395236
3,MISSISSIPPI,Lee County,83343,83228,82883,-115,-345,223,1041,263,1171,-40,-130,1,36,-77,-266,-76,-230,12.53378765,14.09900609,-1.565218438,0.433445106,-3.202677728,-2.769232622
3,MISSISSIPPI,Leflore County,28339,28196,27557,-143,-639,81,409,116,401,-35,8,0,9,-109,-647,-109,-638,14.67185622,14.38487615,0.286980073,0.322852582,-23.20951339,-22.88666081
3,MISSISSIPPI,Lincoln County,34907,34815,34943,-92,128,94,340,153,434,-59,-94,0,2,-33,217,-33,219,9.747985894,12.44301729,-2.695031394,0.057341094,6.221508644,6.278849738
3,MISSISSIPPI,Lowndes County,58879,58726,58150,-153,-576,177,742,220,761,-43,-19,-1,9,-108,-570,-109,-561,12.69721756,13.02234847,-0.325130908,0.154009378,-9.753927239,-9.599917862
3,MISSISSIPPI,Madison County,109145,109222,109813,77,591,307,1357,306,1376,1,-19,0,25,74,564,74,589,12.39071381,12.56420207,-0.173488255,0.22827402,5.149861894,5.378135914
3,MISSISSIPPI,Marion County,24441,24399,24378,-42,-21,75,282,99,408,-24,-126,0,0,-17,101,-17,101,11.56282674,16.72919614,-5.166369395,0,4.141296103,4.141296103
3,MISSISSIPPI,Marshall County,33752,33754,33725,2,-29,104,366,126,543,-22,-177,0,0,25,146,25,146,10.84781932,16.09389588,-5.246076557,0,4.327272188,4.327272188
3,MISSISSIPPI,Monroe County,34180,34093,33883,-87,-210,87,394,152,525,-65,-131,0,0,-20,-84,-20,-84,11.5923267,15.44662822,-3.854301518,0,-2.471460515,-2.471460515
3,MISSISSIPPI,Montgomery County,9822,9793,9729,-29,-64,28,116,36,172,-8,-56,0,-1,-19,-9,-19,-10,11.88402828,17.62114537,-5.737117099,-0.10244852,-0.922036677,-1.024485196
3,MISSISSIPPI,Neshoba County,29087,28992,28993,-95,1,77,444,125,433,-48,11,0,1,-47,-16,-47,-15,15.31430542,14.93489696,0.379408468,0.034491679,-0.551866862,-0.517375183
3,MISSISSIPPI,Newton County,21291,21243,21056,-48,-187,61,260,74,334,-13,-74,0,0,-34,-115,-34,-115,12.29343483,15.79233552,-3.498900683,0,-5.437480792,-5.437480792
3,MISSISSIPPI,Noxubee County,10285,10231,10123,-54,-108,38,144,41,148,-3,-4,0,-1,-51,-103,-51,-104,14.14955291,14.54259605,-0.393043136,-0.098260784,-10.12086076,-10.21912155
3,MISSISSIPPI,Oktibbeha County,51788,51710,51842,-78,132,122,496,85,431,37,65,1,48,-118,6,-117,54,9.579728059,8.324320148,1.255407911,0.927070457,0.115883807,1.042954265
3,MISSISSIPPI,Panola County,33208,33114,32851,-94,-263,107,449,129,500,-22,-51,-1,-2,-70,-215,-71,-217,13.61327977,15.15955431,-1.54627454,-0.060638217,-6.518608353,-6.57924657
3,MISSISSIPPI,Pearl River County,56145,56140,56503,-5,363,145,598,233,800,-88,-202,0,-2,85,567,85,565,10.61761494,14.20416715,-3.586552205,-0.035510418,10.06720347,10.03169305
3,MISSISSIPPI,Perry County,11511,11470,11571,-41,101,30,128,37,152,-7,-24,0,0,-34,124,-34,124,11.11062888,13.19387179,-2.083242915,0,10.76342173,10.76342173
3,MISSISSIPPI,Pike County,40324,40209,39973,-115,-236,114,476,142,605,-28,-129,0,0,-87,-113,-87,-113,11.87298895,15.09066873,-3.217679779,0,-2.818587713,-2.818587713
3,MISSISSIPPI,Pontotoc County,31184,31206,31445,22,239,115,421,98,324,17,97,0,0,5,136,5,136,13.4395301,10.34301129,3.096518811,0,4.34151091,4.34151091
3,MISSISSIPPI,Prentiss County,25008,24935,24996,-73,61,55,263,120,315,-65,-52,0,15,-8,96,-8,111,10.53453766,12.61741203,-2.082874367,0.600829144,3.845306523,4.446135667
3,MISSISSIPPI,Quitman County,6176,6153,5935,-23,-218,9,68,28,96,-19,-28,0,1,-4,-189,-4,-188,11.25082727,15.88352085,-4.63269358,0.165453342,-31.27068167,-31.10522833
3,MISSISSIPPI,Rankin County,157031,157052,158096,21,1044,378,1681,379,1522,-1,159,-1,-2,25,867,24,865,10.66800361,9.658953888,1.009049716,-0.012692449,5.502176755,5.489484306
3,MISSISSIPPI,Scott County,27990,27958,27598,-32,-360,119,456,82,343,37,113,0,10,-70,-478,-70,-468,16.41586867,12.34790122,4.067967456,0.35999712,-17.20786234,-16.84786522
3,MISSISSIPPI,Sharkey County,3800,3767,3663,-33,-104,11,43,9,51,2,-8,0,0,-35,-94,-35,-94,11.57469717,13.72812921,-2.153432032,0,-25.30282638,-25.30282638
3,MISSISSIPPI,Simpson County,25949,25893,25750,-56,-143,76,323,85,377,-9,-54,-1,7,-46,-98,-47,-91,12.50895572,14.60023624,-2.091280522,0.27109192,-3.795286873,-3.524194954
3,MISSISSIPPI,Smith County,14209,14204,14191,-5,-13,52,186,44,226,8,-40,0,0,-11,26,-11,26,13.10089805,15.91829548,-2.817397429,0,1.831308329,1.831308329
3,MISSISSIPPI,Stone County,18333,18333,18644,0,311,48,226,58,231,-10,-5,0,0,10,317,10,317,12.2238148,12.49425318,-0.270438381,0,17.14579333,17.14579333
3,MISSISSIPPI,Sunflower County,25971,25826,25402,-145,-424,54,286,107,352,-53,-66,0,0,-93,-355,-93,-355,11.16576872,13.74248458,-2.576715859,0,-13.85960803,-13.85960803
3,MISSISSIPPI,Tallahatchie County,12715,12670,12366,-45,-304,47,123,40,176,7,-53,0,1,-53,-249,-53,-248,9.825850775,14.05975395,-4.233903179,0.079884966,-19.89135645,-19.81147148
3,MISSISSIPPI,Tate County,28064,28124,28234,60,110,85,360,84,361,1,-1,0,-1,59,107,59,106,12.7754711,12.81095852,-0.03548742,-0.03548742,3.797153909,3.761666489
3,MISSISSIPPI,Tippah County,21815,21732,21635,-83,-97,53,244,73,298,-20,-54,0,-3,-63,-44,-63,-47,11.25279591,13.74316877,-2.490372864,-0.138354048,-2.029192704,-2.167546752
3,MISSISSIPPI,Tishomingo County,18850,18822,18750,-28,-72,57,183,89,329,-32,-146,0,0,5,73,5,73,9.74129671,17.51304163,-7.771744916,0,3.885872458,3.885872458
3,MISSISSIPPI,Tunica County,9782,9720,9696,-62,-24,36,143,30,100,6,43,0,0,-69,-68,-69,-68,14.73011949,10.30078286,4.42933663,0,-7.004532344,-7.004532344
3,MISSISSIPPI,Union County,27777,27780,27953,3,173,75,329,91,356,-16,-27,-1,5,21,193,20,198,11.80629071,12.77519602,-0.968905316,0.17942691,6.925878743,7.105305654
3,MISSISSIPPI,Walthall County,13884,13863,13836,-21,-27,26,161,47,205,-21,-44,0,0,2,15,2,15,11.62496841,14.80197841,-3.17701,0,1.083071591,1.083071591
3,MISSISSIPPI,Warren County,44722,44548,43579,-174,-969,130,534,133,580,-3,-46,-1,17,-171,-928,-172,-911,12.1188739,13.16282184,-1.043947939,0.385806847,-21.06051494,-20.67470809
3,MISSISSIPPI,Washington County,44922,44613,43687,-309,-926,143,575,184,712,-41,-137,0,11,-269,-792,-269,-781,13.02378256,16.12684032,-3.103057758,0.249150623,-17.93884485,-17.68969422
3,MISSISSIPPI,Wayne County,19779,19778,19709,-1,-69,50,303,72,245,-22,58,0,0,21,-128,21,-128,15.34682301,12.40914731,2.937675691,0,-6.483146352,-6.483146352
3,MISSISSIPPI,Webster County,9926,9921,9983,-5,62,29,116,34,172,-5,-56,0,0,0,118,0,118,11.65594855,17.2829582,-5.627009646,0,11.85691318,11.85691318
3,MISSISSIPPI,Wilkinson County,8587,8525,8315,-62,-210,19,99,33,146,-14,-47,0,0,-48,-161,-48,-161,11.75771972,17.33966746,-5.581947743,0,-19.12114014,-19.12114014
3,MISSISSIPPI,Winston County,17714,17673,17596,-41,-77,37,184,53,269,-16,-85,0,-1,-24,7,-24,6,10.43409226,15.25418923,-4.820096969,-0.056707023,0.396949162,0.340242139
3,MISSISSIPPI,Yalobusha County,12481,12446,12415,-35,-31,39,141,54,222,-15,-81,0,0,-18,49,-18,49,11.34306746,17.8592977,-6.51623024,0,3.941917059,3.941917059
3,MISSISSIPPI,Yazoo County,26743,26618,26373,-125,-245,61,289,97,319,-36,-30,-2,-3,-87,-214,-89,-217,10.9075126,12.03978034,-1.132267744,-0.113226774,-8.076843238,-8.190070012
2,MISSOURI,Missouri,6154913,6154481,6168187,-432,13706,17458,68818,18574,73333,-1116,-4515,129,2942,672,14861,801,17803,11.16933443,11.90213029,-0.732795852,0.477493997,2.411977666,2.889471663
2,MISSOURI,Adair County,25314,25246,25185,-68,-61,63,278,67,227,-4,51,3,46,-67,-161,-64,-115,11.0249648,9.002399318,2.022565486,1.824274752,-6.384961631,-4.560686879
2,MISSOURI,Andrew County,18135,18083,18002,-52,-81,47,195,64,220,-17,-25,0,0,-34,-59,-34,-59,10.80781488,12.19343217,-1.385617293,0,-3.27005681,-3.27005681
2,MISSOURI,Atchison County,5305,5306,5234,1,-72,9,48,14,86,-5,-38,0,1,7,-35,7,-34,9.108159393,16.31878558,-7.210626186,0.189753321,-6.641366224,-6.451612903
2,MISSOURI,Audrain County,24962,24925,24982,-37,57,62,284,96,358,-34,-74,0,3,-1,124,-1,127,11.38116897,14.34668483,-2.965515859,0.120223616,4.969242792,5.089466408
2,MISSOURI,Barry County,34534,34539,34712,5,173,119,356,126,488,-7,-132,0,-4,15,311,15,307,10.28143998,14.0936593,-3.812219318,-0.115521798,8.981819757,8.86629796
2,MISSOURI,Barton County,11637,11613,11658,-24,45,31,140,37,152,-6,-12,0,1,-19,57,-19,58,12.03214301,13.06346955,-1.031326544,0.085943879,4.898801083,4.984744962
2,MISSOURI,Bates County,16042,16044,16105,2,61,52,190,62,211,-10,-21,0,1,14,79,14,80,11.8199633,13.12638029,-1.306416996,0.062210333,4.914616318,4.976826651
2,MISSOURI,Benton County,19394,19409,19908,15,499,37,158,95,370,-58,-212,0,-2,76,726,76,724,8.037235801,18.82137498,-10.78413918,-0.101737162,36.93058982,36.82885266
2,MISSOURI,Bollinger County,10567,10525,10556,-42,31,24,143,58,171,-34,-28,0,1,-8,57,-8,58,13.56671885,16.22313932,-2.656420473,0.09487216,5.407713107,5.502585266
2,MISSOURI,Boone County,183610,183894,185840,284,1946,491,1981,366,1420,125,561,6,261,146,1093,152,1354,10.71581191,7.681197834,3.034614074,1.411825799,5.912358615,7.324184414
2,MISSOURI,Buchanan County,84793,84615,83853,-178,-762,269,1061,291,1085,-22,-24,1,46,-156,-786,-155,-740,12.5958639,12.88078448,-0.284920578,0.546097775,-9.331148942,-8.785051167
2,MISSOURI,Butler County,42130,42007,42101,-123,94,131,519,172,660,-41,-141,-1,1,-80,230,-81,231,12.3412755,15.69410758,-3.352832073,0.023778951,5.469158701,5.492937652
2,MISSOURI,Caldwell County,8815,8806,8897,-9,91,24,96,37,110,-13,-14,0,0,4,107,4,107,10.84561939,12.42727221,-1.581652827,0,12.08834661,12.08834661
2,MISSOURI,Callaway County,44283,44288,44638,5,350,125,463,136,482,-11,-19,0,4,17,362,17,366,10.41315251,10.8404741,-0.427321593,0.089962441,8.141600882,8.231563322
2,MISSOURI,Camden County,42745,42784,43436,39,652,100,361,154,710,-54,-349,0,2,100,1014,100,1016,8.373927163,16.46949664,-8.095569473,0.046392948,23.52122477,23.56761772
2,MISSOURI,Cape Girardeau County,81710,81788,82113,78,325,228,846,243,1003,-15,-157,2,66,93,403,95,469,10.32330492,12.23909555,-1.91579063,0.805364214,4.917602699,5.722966913
2,MISSOURI,Carroll County,8495,8461,8376,-34,-85,27,78,31,139,-4,-61,0,2,-29,-28,-29,-26,9.265308547,16.51125497,-7.245946428,0.237572014,-3.326008196,-3.088436182
2,MISSOURI,Carter County,5202,5207,5320,5,113,17,79,18,108,-1,-29,0,0,7,144,7,144,15.00902441,20.51866629,-5.509641873,0,27.35822172,27.35822172
2,MISSOURI,Cass County,107824,108113,109638,289,1525,288,1090,250,1196,38,-106,-2,2,253,1640,251,1642,10.01143508,10.98502418,-0.973589099,0.018369606,15.06307663,15.08144624
2,MISSOURI,Cedar County,14188,14199,14496,11,297,50,173,51,199,-1,-26,0,0,13,328,13,328,12.0578498,13.8700122,-1.812162398,0,22.86112563,22.86112563
2,MISSOURI,Chariton County,7408,7380,7356,-28,-24,19,83,23,137,-4,-54,0,1,-23,28,-23,29,11.26492943,18.59391965,-7.328990228,0.135722041,3.800217155,3.935939197
2,MISSOURI,Christian County,88842,89224,91499,382,2275,236,1024,201,885,35,139,2,23,344,2137,346,2160,11.33225987,9.793994124,1.538265744,0.254533181,23.64945248,23.90398566
2,MISSOURI,Clark County,6634,6632,6736,-2,104,22,83,28,78,-6,5,0,1,6,98,6,99,12.41771394,11.66965889,0.748055057,0.149611011,14.66187911,14.81149013
2,MISSOURI,Clay County,253335,253923,255518,588,1595,762,2963,606,2209,156,754,4,106,421,686,425,792,11.63235782,8.672250565,2.960107255,0.416142399,2.69314798,3.109290379
2,MISSOURI,Clinton County,21184,21204,21287,20,83,75,216,92,284,-17,-68,0,1,38,146,38,147,10.16685886,13.36753666,-3.200677791,0.047068791,6.872043492,6.919112283
2,MISSOURI,Cole County,77279,77198,77205,-81,7,178,825,238,853,-60,-28,1,33,-20,-11,-19,22,10.68632086,11.04900812,-0.362687253,0.427452835,-0.142484278,0.284968556
